,hiddenNeurons,denseSize,predictionDays,epochNo,batchSize,RMSE,R^2,LSTM
55,40,25,55,50,64,3.821615610493615,0.9482870861272641,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.109795
2021-03-15  123.989998  122.181107
2021-03-16  125.570000  122.668396
2021-03-17  124.760002  123.516235
2021-03-18  120.529999  124.408928
...                ...         ...
2022-03-04  163.169998  161.288467
2022-03-07  159.300003  161.434189
2022-03-08  157.440002  161.032547
2022-03-09  162.949997  160.198364
2022-03-10  158.520004  159.899933

[252 rows x 2 columns]"
56,40,25,55,50,128,6.515467608693937,0.8496871237149134,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  118.257156
2021-03-15  123.989998  118.118958
2021-03-16  125.570000  118.305138
2021-03-17  124.760002  118.806244
2021-03-18  120.529999  119.429825
...                ...         ...
2022-03-04  163.169998  157.065613
2022-03-07  159.300003  156.832504
2022-03-08  157.440002  156.328979
2022-03-09  162.949997  155.570297
2022-03-10  158.520004  155.099213

[252 rows x 2 columns]"
57,40,25,55,100,32,4.328270418759499,0.9336663678409466,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.332031
2021-03-15  123.989998  120.412094
2021-03-16  125.570000  121.846718
2021-03-17  124.760002  123.621529
2021-03-18  120.529999  123.830170
...                ...         ...
2022-03-04  163.169998  161.775238
2022-03-07  159.300003  159.603302
2022-03-08  157.440002  155.860992
2022-03-09  162.949997  153.399765
2022-03-10  158.520004  156.853378

[252 rows x 2 columns]"
58,40,25,55,100,64,3.8803868278397733,0.946684308235056,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.760750
2021-03-15  123.989998  121.268341
2021-03-16  125.570000  122.570953
2021-03-17  124.760002  124.197693
2021-03-18  120.529999  125.052971
...                ...         ...
2022-03-04  163.169998  162.741730
2022-03-07  159.300003  161.872574
2022-03-08  157.440002  159.290573
2022-03-09  162.949997  156.502640
2022-03-10  158.520004  156.996094

[252 rows x 2 columns]"
59,40,25,55,100,128,3.8861957692301785,0.9465245615094178,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.838539
2021-03-15  123.989998  122.018883
2021-03-16  125.570000  122.669243
2021-03-17  124.760002  123.703194
2021-03-18  120.529999  124.699997
...                ...         ...
2022-03-04  163.169998  160.788925
2022-03-07  159.300003  161.031113
2022-03-08  157.440002  160.461227
2022-03-09  162.949997  159.319641
2022-03-10  158.520004  158.935043

[252 rows x 2 columns]"
60,40,25,55,150,32,2.6738417607829628,0.9746850887590461,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.487434
2021-03-15  123.989998  121.601540
2021-03-16  125.570000  124.240654
2021-03-17  124.760002  125.959015
2021-03-18  120.529999  125.103355
...                ...         ...
2022-03-04  163.169998  164.101364
2022-03-07  159.300003  160.656036
2022-03-08  157.440002  157.048386
2022-03-09  162.949997  155.994812
2022-03-10  158.520004  162.661758

[252 rows x 2 columns]"
61,40,25,55,150,64,2.4960394598935203,0.97793987856472,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.497574
2021-03-15  123.989998  122.857445
2021-03-16  125.570000  125.134689
2021-03-17  124.760002  126.978058
2021-03-18  120.529999  126.352524
...                ...         ...
2022-03-04  163.169998  164.658768
2022-03-07  159.300003  161.372543
2022-03-08  157.440002  157.776855
2022-03-09  162.949997  156.531052
2022-03-10  158.520004  162.655258

[252 rows x 2 columns]"
62,40,25,55,150,128,3.508222369074684,0.9564208021669331,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.415909
2021-03-15  123.989998  121.728020
2021-03-16  125.570000  122.607819
2021-03-17  124.760002  123.887970
2021-03-18  120.529999  124.985687
...                ...         ...
2022-03-04  163.169998  162.167145
2022-03-07  159.300003  162.350006
2022-03-08  157.440002  161.446411
2022-03-09  162.949997  159.914200
2022-03-10  158.520004  159.572830

[252 rows x 2 columns]"
63,40,25,60,50,32,4.9283868925482865,0.9139968035408412,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.017769
2021-03-15  123.989998  119.452538
2021-03-16  125.570000  120.524231
2021-03-17  124.760002  121.992439
2021-03-18  120.529999  123.085571
...                ...         ...
2022-03-04  163.169998  160.377548
2022-03-07  159.300003  160.300339
2022-03-08  157.440002  158.757812
2022-03-09  162.949997  156.561981
2022-03-10  158.520004  156.215790

[252 rows x 2 columns]"
64,40,25,60,50,64,4.772089517262387,0.919365263941032,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.535706
2021-03-15  123.989998  119.659386
2021-03-16  125.570000  120.209885
2021-03-17  124.760002  121.132149
2021-03-18  120.529999  122.086334
...                ...         ...
2022-03-04  163.169998  158.682007
2022-03-07  159.300003  158.827393
2022-03-08  157.440002  158.400665
2022-03-09  162.949997  157.516769
2022-03-10  158.520004  157.171951

[252 rows x 2 columns]"
65,40,25,60,50,128,6.662045210447724,0.8428479117451343,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  118.373375
2021-03-15  123.989998  118.184235
2021-03-16  125.570000  118.314018
2021-03-17  124.760002  118.741730
2021-03-18  120.529999  119.269806
...                ...         ...
2022-03-04  163.169998  157.632523
2022-03-07  159.300003  157.360840
2022-03-08  157.440002  156.792770
2022-03-09  162.949997  155.984192
2022-03-10  158.520004  155.519455

[252 rows x 2 columns]"
66,40,25,60,100,32,3.3861290628080867,0.9594013100647203,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.815575
2021-03-15  123.989998  121.514236
2021-03-16  125.570000  123.277733
2021-03-17  124.760002  125.133881
2021-03-18  120.529999  124.954308
...                ...         ...
2022-03-04  163.169998  162.975372
2022-03-07  159.300003  160.111511
2022-03-08  157.440002  156.331680
2022-03-09  162.949997  154.569229
2022-03-10  158.520004  159.473511

[252 rows x 2 columns]"
67,40,25,60,100,64,3.676564676389127,0.9521381561337369,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.049561
2021-03-15  123.989998  121.624924
2021-03-16  125.570000  122.937401
2021-03-17  124.760002  124.587662
2021-03-18  120.529999  125.521782
...                ...         ...
2022-03-04  163.169998  162.639297
2022-03-07  159.300003  161.890854
2022-03-08  157.440002  159.467957
2022-03-09  162.949997  156.790451
2022-03-10  158.520004  157.214081

[252 rows x 2 columns]"
68,40,25,60,100,128,3.6532919539384623,0.9527421710661719,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.072800
2021-03-15  123.989998  122.310150
2021-03-16  125.570000  123.026131
2021-03-17  124.760002  124.142960
2021-03-18  120.529999  125.223015
...                ...         ...
2022-03-04  163.169998  161.837540
2022-03-07  159.300003  162.250015
2022-03-08  157.440002  161.767776
2022-03-09  162.949997  160.616135
2022-03-10  158.520004  160.190964

[252 rows x 2 columns]"
69,40,25,60,150,32,2.3856649550385938,0.9798477330746493,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.319260
2021-03-15  123.989998  122.505440
2021-03-16  125.570000  125.177780
2021-03-17  124.760002  126.849045
2021-03-18  120.529999  126.070045
...                ...         ...
2022-03-04  163.169998  165.393753
2022-03-07  159.300003  162.289627
2022-03-08  157.440002  158.829666
2022-03-09  162.949997  157.557846
2022-03-10  158.520004  163.519104

[252 rows x 2 columns]"
70,40,25,60,150,64,4.483378416045214,0.9288269137237581,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.270920
2021-03-15  123.989998  120.277992
2021-03-16  125.570000  121.897354
2021-03-17  124.760002  123.686378
2021-03-18  120.529999  123.787918
...                ...         ...
2022-03-04  163.169998  161.448776
2022-03-07  159.300003  159.047989
2022-03-08  157.440002  155.294434
2022-03-09  162.949997  153.000931
2022-03-10  158.520004  156.827499

[252 rows x 2 columns]"
71,40,25,60,150,128,3.2990660895486603,0.9614621895172825,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.101959
2021-03-15  123.989998  122.401970
2021-03-16  125.570000  123.276878
2021-03-17  124.760002  124.560349
2021-03-18  120.529999  125.659187
...                ...         ...
2022-03-04  163.169998  163.868835
2022-03-07  159.300003  164.045303
2022-03-08  157.440002  163.139130
2022-03-09  162.949997  161.583664
2022-03-10  158.520004  161.168579

[252 rows x 2 columns]"
72,40,25,65,50,32,4.238793832020108,0.9363805965377912,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  124.537781
2021-03-15  123.989998  124.963722
2021-03-16  125.570000  126.080650
2021-03-17  124.760002  127.603989
2021-03-18  120.529999  128.703033
...                ...         ...
2022-03-04  163.169998  167.983337
2022-03-07  159.300003  167.807877
2022-03-08  157.440002  166.117050
2022-03-09  162.949997  163.813004
2022-03-10  158.520004  163.552521

[252 rows x 2 columns]"
73,40,25,65,50,64,5.541476715454324,0.8912683369558626,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  118.954895
2021-03-15  123.989998  119.109459
2021-03-16  125.570000  119.677887
2021-03-17  124.760002  120.631744
2021-03-18  120.529999  121.645157
...                ...         ...
2022-03-04  163.169998  157.811615
2022-03-07  159.300003  158.166748
2022-03-08  157.440002  157.894608
2022-03-09  162.949997  157.053619
2022-03-10  158.520004  156.619919

[252 rows x 2 columns]"
74,40,25,65,50,128,8.46852372869202,0.7460662520904513,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  117.294624
2021-03-15  123.989998  117.105804
2021-03-16  125.570000  117.220421
2021-03-17  124.760002  117.624802
2021-03-18  120.529999  118.139900
...                ...         ...
2022-03-04  163.169998  154.732239
2022-03-07  159.300003  154.496033
2022-03-08  157.440002  153.994537
2022-03-09  162.949997  153.260605
2022-03-10  158.520004  152.818954

[252 rows x 2 columns]"
75,40,25,65,100,32,3.1486620423724405,0.9648959598575941,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.580696
2021-03-15  123.989998  121.005798
2021-03-16  125.570000  122.832275
2021-03-17  124.760002  124.798210
2021-03-18  120.529999  124.487518
...                ...         ...
2022-03-04  163.169998  163.439163
2022-03-07  159.300003  160.576019
2022-03-08  157.440002  156.782852
2022-03-09  162.949997  155.267792
2022-03-10  158.520004  160.543442

[252 rows x 2 columns]"
76,40,25,65,100,64,5.072511573629549,0.9088931359246535,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  118.883141
2021-03-15  123.989998  119.430389
2021-03-16  125.570000  120.683067
2021-03-17  124.760002  122.286728
2021-03-18  120.529999  123.249016
...                ...         ...
2022-03-04  163.169998  160.687103
2022-03-07  159.300003  160.003357
2022-03-08  157.440002  157.669495
2022-03-09  162.949997  155.008514
2022-03-10  158.520004  155.219833

[252 rows x 2 columns]"
77,40,25,65,100,128,4.583613610225158,0.9256088956794054,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.449554
2021-03-15  123.989998  119.583626
2021-03-16  125.570000  120.162872
2021-03-17  124.760002  121.120605
2021-03-18  120.529999  122.087067
...                ...         ...
2022-03-04  163.169998  159.288574
2022-03-07  159.300003  159.381546
2022-03-08  157.440002  158.836105
2022-03-09  162.949997  157.809845
2022-03-10  158.520004  157.399734

[252 rows x 2 columns]"
78,40,25,65,150,32,2.6674778527847502,0.9748054474522342,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.179596
2021-03-15  123.989998  121.421364
2021-03-16  125.570000  123.984917
2021-03-17  124.760002  125.720421
2021-03-18  120.529999  124.922714
...                ...         ...
2022-03-04  163.169998  164.164383
2022-03-07  159.300003  160.647125
2022-03-08  157.440002  156.937363
2022-03-09  162.949997  155.711472
2022-03-10  158.520004  162.197144

[252 rows x 2 columns]"
79,40,25,65,150,64,3.623285662298351,0.9535152867741863,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.176628
2021-03-15  123.989998  120.818573
2021-03-16  125.570000  122.754631
2021-03-17  124.760002  124.607491
2021-03-18  120.529999  124.294342
...                ...         ...
2022-03-04  163.169998  162.465057
2022-03-07  159.300003  159.188507
2022-03-08  157.440002  155.225052
2022-03-09  162.949997  153.605225
2022-03-10  158.520004  159.400482

[252 rows x 2 columns]"
80,40,25,65,150,128,3.3780938404332868,0.9595937613500992,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.930298
2021-03-15  123.989998  123.324692
2021-03-16  125.570000  124.411697
2021-03-17  124.760002  125.901093
2021-03-18  120.529999  127.005043
...                ...         ...
2022-03-04  163.169998  166.626419
2022-03-07  159.300003  166.542450
2022-03-08  157.440002  165.038010
2022-03-09  162.949997  162.891983
2022-03-10  158.520004  162.564713

[252 rows x 2 columns]"
81,40,50,55,50,32,3.86260106365185,0.9471719334055696,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.448547
2021-03-15  123.989998  123.789337
2021-03-16  125.570000  124.745773
2021-03-17  124.760002  126.123573
2021-03-18  120.529999  127.258209
...                ...         ...
2022-03-04  163.169998  166.728348
2022-03-07  159.300003  166.809998
2022-03-08  157.440002  165.629608
2022-03-09  162.949997  163.748550
2022-03-10  158.520004  163.245895

[252 rows x 2 columns]"
82,40,50,55,50,64,5.177245303755216,0.9050920722874337,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.618576
2021-03-15  123.989998  120.772820
2021-03-16  125.570000  121.331200
2021-03-17  124.760002  122.255402
2021-03-18  120.529999  123.229469
...                ...         ...
2022-03-04  163.169998  157.125046
2022-03-07  159.300003  157.421646
2022-03-08  157.440002  157.181107
2022-03-09  162.949997  156.471405
2022-03-10  158.520004  156.216171

[252 rows x 2 columns]"
83,40,50,55,50,128,4.37853524896501,0.9321167376240743,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.809502
2021-03-15  123.989998  119.693054
2021-03-16  125.570000  119.934669
2021-03-17  124.760002  120.506119
2021-03-18  120.529999  121.172104
...                ...         ...
2022-03-04  163.169998  162.138947
2022-03-07  159.300003  161.887100
2022-03-08  157.440002  161.292145
2022-03-09  162.949997  160.415863
2022-03-10  158.520004  159.919800

[252 rows x 2 columns]"
84,40,50,55,100,32,2.45703204865912,0.9786239898142884,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.537598
2021-03-15  123.989998  123.079544
2021-03-16  125.570000  125.182709
2021-03-17  124.760002  127.048271
2021-03-18  120.529999  126.611137
...                ...         ...
2022-03-04  163.169998  166.175323
2022-03-07  159.300003  162.965714
2022-03-08  157.440002  159.037964
2022-03-09  162.949997  157.363937
2022-03-10  158.520004  162.961029

[252 rows x 2 columns]"
85,40,50,55,100,64,3.483531666107041,0.9570320602311659,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.198654
2021-03-15  123.989998  121.671448
2021-03-16  125.570000  122.886475
2021-03-17  124.760002  124.468697
2021-03-18  120.529999  125.475609
...                ...         ...
2022-03-04  163.169998  163.025208
2022-03-07  159.300003  162.585953
2022-03-08  157.440002  160.608337
2022-03-09  162.949997  158.207672
2022-03-10  158.520004  158.294952

[252 rows x 2 columns]"
86,40,50,55,100,128,5.020077377863692,0.9107669314698112,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.548981
2021-03-15  123.989998  119.758553
2021-03-16  125.570000  120.460838
2021-03-17  124.760002  121.544212
2021-03-18  120.529999  122.561485
...                ...         ...
2022-03-04  163.169998  158.532959
2022-03-07  159.300003  158.792526
2022-03-08  157.440002  158.246475
2022-03-09  162.949997  157.147324
2022-03-10  158.520004  156.846313

[252 rows x 2 columns]"
87,40,50,55,150,32,4.761531871949361,0.9197216576042118,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.624115
2021-03-15  123.989998  119.804161
2021-03-16  125.570000  122.372391
2021-03-17  124.760002  124.022461
2021-03-18  120.529999  123.181122
...                ...         ...
2022-03-04  163.169998  160.542114
2022-03-07  159.300003  157.351456
2022-03-08  157.440002  153.894745
2022-03-09  162.949997  152.725388
2022-03-10  158.520004  158.738861

[252 rows x 2 columns]"
88,40,50,55,150,64,3.2284442252562733,0.9630944585822788,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.952980
2021-03-15  123.989998  121.303322
2021-03-16  125.570000  122.787300
2021-03-17  124.760002  124.542961
2021-03-18  120.529999  124.996208
...                ...         ...
2022-03-04  163.169998  163.808060
2022-03-07  159.300003  161.880798
2022-03-08  157.440002  158.233765
2022-03-09  162.949997  155.402863
2022-03-10  158.520004  157.970657

[252 rows x 2 columns]"
89,40,50,55,150,128,3.549436044852273,0.9553908738701622,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.538773
2021-03-15  123.989998  121.950272
2021-03-16  125.570000  123.038620
2021-03-17  124.760002  124.517593
2021-03-18  120.529999  125.588249
...                ...         ...
2022-03-04  163.169998  163.115417
2022-03-07  159.300003  163.011261
2022-03-08  157.440002  161.402786
2022-03-09  162.949997  159.159851
2022-03-10  158.520004  158.876526

[252 rows x 2 columns]"
90,40,50,60,50,32,3.4290544212276948,0.9583654609766653,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.990227
2021-03-15  123.989998  121.409836
2021-03-16  125.570000  122.464272
2021-03-17  124.760002  123.927467
2021-03-18  120.529999  125.042610
...                ...         ...
2022-03-04  163.169998  163.353806
2022-03-07  159.300003  163.303467
2022-03-08  157.440002  161.771683
2022-03-09  162.949997  159.546860
2022-03-10  158.520004  159.108368

[252 rows x 2 columns]"
91,40,50,60,50,64,4.6606821067279265,0.9230862531023305,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.754532
2021-03-15  123.989998  120.945137
2021-03-16  125.570000  121.593498
2021-03-17  124.760002  122.630264
2021-03-18  120.529999  123.662811
...                ...         ...
2022-03-04  163.169998  158.886490
2022-03-07  159.300003  159.295273
2022-03-08  157.440002  158.940857
2022-03-09  162.949997  157.991699
2022-03-10  158.520004  157.660385

[252 rows x 2 columns]"
92,40,50,60,50,128,3.9381070222936208,0.9450863850817854,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.477051
2021-03-15  123.989998  122.549408
2021-03-16  125.570000  123.014687
2021-03-17  124.760002  123.835480
2021-03-18  120.529999  124.709740
...                ...         ...
2022-03-04  163.169998  161.020248
2022-03-07  159.300003  161.087708
2022-03-08  157.440002  160.698196
2022-03-09  162.949997  159.916382
2022-03-10  158.520004  159.574783

[252 rows x 2 columns]"
93,40,50,60,100,32,2.3599060673177017,0.980280566297773,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.093163
2021-03-15  123.989998  122.414635
2021-03-16  125.570000  124.625092
2021-03-17  124.760002  126.477074
2021-03-18  120.529999  125.870819
...                ...         ...
2022-03-04  163.169998  165.796036
2022-03-07  159.300003  162.435318
2022-03-08  157.440002  158.617645
2022-03-09  162.949997  157.275421
2022-03-10  158.520004  163.383667

[252 rows x 2 columns]"
94,40,50,60,100,64,4.074614478214853,0.9412134392209128,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.904045
2021-03-15  123.989998  120.331459
2021-03-16  125.570000  121.420723
2021-03-17  124.760002  122.904114
2021-03-18  120.529999  124.001350
...                ...         ...
2022-03-04  163.169998  161.224747
2022-03-07  159.300003  161.138046
2022-03-08  157.440002  159.668228
2022-03-09  162.949997  157.606323
2022-03-10  158.520004  157.384964

[252 rows x 2 columns]"
95,40,50,60,100,128,6.103755033195266,0.8680834769612645,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  118.875183
2021-03-15  123.989998  119.224968
2021-03-16  125.570000  120.139168
2021-03-17  124.760002  121.443916
2021-03-18  120.529999  122.507439
...                ...         ...
2022-03-04  163.169998  157.532166
2022-03-07  159.300003  157.641220
2022-03-08  157.440002  156.593796
2022-03-09  162.949997  154.945267
2022-03-10  158.520004  154.650192

[252 rows x 2 columns]"
96,40,50,60,150,32,2.5586357017572374,0.976819547144868,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.982590
2021-03-15  123.989998  123.211784
2021-03-16  125.570000  125.784706
2021-03-17  124.760002  127.548752
2021-03-18  120.529999  126.763885
...                ...         ...
2022-03-04  163.169998  165.130463
2022-03-07  159.300003  161.734589
2022-03-08  157.440002  158.159180
2022-03-09  162.949997  157.038696
2022-03-10  158.520004  163.470078

[252 rows x 2 columns]"
97,40,50,60,150,64,3.755655398066625,0.9500567870252795,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.381020
2021-03-15  123.989998  120.849243
2021-03-16  125.570000  122.317268
2021-03-17  124.760002  124.063553
2021-03-18  120.529999  124.723297
...                ...         ...
2022-03-04  163.169998  162.868591
2022-03-07  159.300003  161.327835
2022-03-08  157.440002  157.986053
2022-03-09  162.949997  155.029099
2022-03-10  158.520004  156.730270

[252 rows x 2 columns]"
98,40,50,60,150,128,3.7771605990436115,0.9494831913478463,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.985870
2021-03-15  123.989998  121.488235
2021-03-16  125.570000  122.701927
2021-03-17  124.760002  124.281647
2021-03-18  120.529999  125.267052
...                ...         ...
2022-03-04  163.169998  162.159027
2022-03-07  159.300003  161.678421
2022-03-08  157.440002  159.681870
2022-03-09  162.949997  157.309418
2022-03-10  158.520004  157.469620

[252 rows x 2 columns]"
99,40,50,65,50,32,3.4127700053649077,0.9587599628910078,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.269638
2021-03-15  123.989998  123.734200
2021-03-16  125.570000  124.952637
2021-03-17  124.760002  126.557678
2021-03-18  120.529999  127.632347
...                ...         ...
2022-03-04  163.169998  166.816559
2022-03-07  159.300003  166.468323
2022-03-08  157.440002  164.535843
2022-03-09  162.949997  162.097672
2022-03-10  158.520004  162.075134

[252 rows x 2 columns]"
100,40,50,65,50,64,3.631289332451931,0.9533096947975667,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.905823
2021-03-15  123.989998  122.068283
2021-03-16  125.570000  122.695473
2021-03-17  124.760002  123.703468
2021-03-18  120.529999  124.665482
...                ...         ...
2022-03-04  163.169998  162.093811
2022-03-07  159.300003  162.213501
2022-03-08  157.440002  161.601212
2022-03-09  162.949997  160.474060
2022-03-10  158.520004  160.061005

[252 rows x 2 columns]"
101,40,50,65,50,128,4.6778337835691115,0.9225191141812156,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.795929
2021-03-15  123.989998  120.690132
2021-03-16  125.570000  120.933838
2021-03-17  124.760002  121.496193
2021-03-18  120.529999  122.134949
...                ...         ...
2022-03-04  163.169998  160.180954
2022-03-07  159.300003  159.998764
2022-03-08  157.440002  159.444229
2022-03-09  162.949997  158.592880
2022-03-10  158.520004  158.146896

[252 rows x 2 columns]"
102,40,50,65,100,32,3.155635537091787,0.9647402944237731,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.796432
2021-03-15  123.989998  121.318733
2021-03-16  125.570000  123.166466
2021-03-17  124.760002  125.129333
2021-03-18  120.529999  124.839302
...                ...         ...
2022-03-04  163.169998  163.319016
2022-03-07  159.300003  160.147995
2022-03-08  157.440002  156.020676
2022-03-09  162.949997  154.363068
2022-03-10  158.520004  160.148468

[252 rows x 2 columns]"
103,40,50,65,100,64,4.2576300810563685,0.9358139195178115,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.535065
2021-03-15  123.989998  120.942612
2021-03-16  125.570000  122.340431
2021-03-17  124.760002  124.032799
2021-03-18  120.529999  124.640388
...                ...         ...
2022-03-04  163.169998  161.650635
2022-03-07  159.300003  160.434906
2022-03-08  157.440002  157.598221
2022-03-09  162.949997  155.001663
2022-03-10  158.520004  156.447937

[252 rows x 2 columns]"
104,40,50,65,100,128,3.4564784489491625,0.9576968495411079,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.729721
2021-03-15  123.989998  122.001389
2021-03-16  125.570000  122.811729
2021-03-17  124.760002  124.033722
2021-03-18  120.529999  125.146042
...                ...         ...
2022-03-04  163.169998  162.488541
2022-03-07  159.300003  162.800674
2022-03-08  157.440002  162.077087
2022-03-09  162.949997  160.665878
2022-03-10  158.520004  160.226898

[252 rows x 2 columns]"
105,40,50,65,150,32,2.8164943625072265,0.9719118731554687,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.955528
2021-03-15  123.989998  121.121658
2021-03-16  125.570000  123.754967
2021-03-17  124.760002  125.484138
2021-03-18  120.529999  124.644951
...                ...         ...
2022-03-04  163.169998  163.777161
2022-03-07  159.300003  160.107742
2022-03-08  157.440002  156.327057
2022-03-09  162.949997  155.232071
2022-03-10  158.520004  162.229630

[252 rows x 2 columns]"
106,40,50,65,150,64,2.789099129793198,0.9724556260720282,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.849785
2021-03-15  123.989998  121.546532
2021-03-16  125.570000  123.370377
2021-03-17  124.760002  125.154099
2021-03-18  120.529999  124.909691
...                ...         ...
2022-03-04  163.169998  164.203369
2022-03-07  159.300003  161.302841
2022-03-08  157.440002  157.589447
2022-03-09  162.949997  155.834122
2022-03-10  158.520004  160.768265

[252 rows x 2 columns]"
107,40,50,65,150,128,3.6654110066431294,0.9524281145560318,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.352150
2021-03-15  123.989998  121.773438
2021-03-16  125.570000  122.846039
2021-03-17  124.760002  124.308907
2021-03-18  120.529999  125.397583
...                ...         ...
2022-03-04  163.169998  162.364655
2022-03-07  159.300003  162.270309
2022-03-08  157.440002  160.777161
2022-03-09  162.949997  158.695663
2022-03-10  158.520004  158.477539

[252 rows x 2 columns]"
108,60,25,55,50,32,5.533156601361866,0.8915945968135717,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  118.851456
2021-03-15  123.989998  119.394615
2021-03-16  125.570000  120.696243
2021-03-17  124.760002  122.322182
2021-03-18  120.529999  123.148460
...                ...         ...
2022-03-04  163.169998  160.175751
2022-03-07  159.300003  159.187012
2022-03-08  157.440002  156.445389
2022-03-09  162.949997  153.594238
2022-03-10  158.520004  154.246323

[252 rows x 2 columns]"
109,60,25,55,50,64,4.109990868542846,0.9401882211202439,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.713898
2021-03-15  123.989998  120.969635
2021-03-16  125.570000  121.757217
2021-03-17  124.760002  122.936333
2021-03-18  120.529999  123.983879
...                ...         ...
2022-03-04  163.169998  160.971680
2022-03-07  159.300003  161.209671
2022-03-08  157.440002  160.515305
2022-03-09  162.949997  159.208435
2022-03-10  158.520004  158.815933

[252 rows x 2 columns]"
110,60,25,55,50,128,5.0496348437353165,0.9097130560844001,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.893211
2021-03-15  123.989998  119.864693
2021-03-16  125.570000  120.183838
2021-03-17  124.760002  120.836662
2021-03-18  120.529999  121.595230
...                ...         ...
2022-03-04  163.169998  158.548965
2022-03-07  159.300003  158.456894
2022-03-08  157.440002  158.032578
2022-03-09  162.949997  157.297501
2022-03-10  158.520004  156.903900

[252 rows x 2 columns]"
111,60,25,55,100,32,3.1055780048602872,0.9658500643628746,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.821693
2021-03-15  123.989998  121.145332
2021-03-16  125.570000  123.300911
2021-03-17  124.760002  125.310730
2021-03-18  120.529999  124.730858
...                ...         ...
2022-03-04  163.169998  163.614380
2022-03-07  159.300003  159.770615
2022-03-08  157.440002  155.750366
2022-03-09  162.949997  154.741104
2022-03-10  158.520004  161.408722

[252 rows x 2 columns]"
112,60,25,55,100,64,3.3095868014764145,0.961216003673675,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.089096
2021-03-15  123.989998  121.151558
2021-03-16  125.570000  122.787949
2021-03-17  124.760002  124.548256
2021-03-18  120.529999  124.699341
...                ...         ...
2022-03-04  163.169998  163.701645
2022-03-07  159.300003  161.466064
2022-03-08  157.440002  157.826263
2022-03-09  162.949997  155.380051
2022-03-10  158.520004  158.765747

[252 rows x 2 columns]"
